1.jpg,0.00687049,0.259838
10.jpg,0.013971,0.207074
11.jpg,0.0167807,0.714761
12.jpg,0.04125,0.615931
13.jpg,0.0215418,0.484904
14.jpg,0.0043966,0.85946
15.jpg,0.015285,0.715751
16.jpg,0.138566,0.886546
18.jpg,0.224465,0.861222
2.jpg,0.190898,0.335497
20.jpg,0.269814,0.655079
21.jpg,0.118066,0.660084
22.jpg,0.0164126,0.677247
23.jpg,0.0371894,0.611555
24.jpg,0.00984924,0.890487
25.jpg,0.00277405,0.431332
26.jpg,0.0477873,0.469976
27.jpg,0.045328,0.919596
